dataset,seed,shots,method,acc
oxford_flowers,3,2,rn50_only,50.0221312046051
oxford_flowers,3,2,rn101_only,55.511289834976196
oxford_flowers,3,2,vit_b32_only,54.98008131980896
oxford_flowers,3,2,vit_b16_only,64.76317048072815
oxford_flowers,3,2,log_avg,66.53386354446411
oxford_flowers,3,2,emrc_raw_logit_route_beta1.00,68.4816300868988
oxford_flowers,3,2,nlc_original_train_aligned_beta0.00,67.28640794754028
oxford_flowers,3,2,nlc_emrc_train_aligned_beta0.02,66.84373617172241
oxford_flowers,3,2,nlc_emrc_train_aligned_beta0.05,66.40106439590454
oxford_flowers,3,2,nlc_emrc_train_aligned_beta0.10,66.04692339897156
oxford_flowers,3,2,nlc_emrc_train_aligned_beta0.20,65.8698558807373
oxford_flowers,3,2,nlc_emrc_train_aligned_beta0.30,66.09119176864624
